Index,Type,Price,Area,Location
13292,T3,189000,105,Porto
13293,T2,249417,79,Porto
13294,T3,775000,100,Lisboa
13295,T3,270000,99.20,Leiria
13296,T1,349500,63.40,Faro
13297,T2,230000,53,Porto
13298,T2,290000,85,Setúbal
13299,T3,340000,100,Setúbal
13300,T3,335000,100,Setúbal
13301,T3,365000,100,Setúbal
13302,T3,385000,136,Setúbal
13303,T3,345000,100,Setúbal
13304,T2,225000,87,Porto
13305,T3,275000,72.75,Lisboa
13306,T3,370000,109.80,Aveiro
13307,T3,795000,130,Lisboa
13308,T3,255000,96,Lisboa
13309,T3,304500,136.70,Faro
13310,T3,300000,135.75,Faro
13312,T3,217500,156,Setúbal
13313,T3,179900,125,Braga
13314,T3,445000,113,Lisboa
13315,T3,135000,104,Santarém
13317,T3,509000,91,Lisboa
13318,T2,325000,92,Porto
13319,T1,255000,63.75,Porto
13320,T2,295000,81,Porto
13321,T4,2100000,251.01,Porto
13322,T2,227500,48,Porto
13323,T4,2250000,400,Porto
13324,T2,165000,65.02,Setúbal
13325,T3,169000,110,Coimbra
13326,T4,555000,159,Porto
13327,T5,349900,145,Setúbal
13328,T2,130000,78.80,Setúbal
13329,T4,550000,223,Setúbal
13330,T3,252500,124,Porto
13331,T3,400000,145,Porto
13332,T4,780000,209,Porto
13333,T3,370000,109.80,Aveiro
13334,T0,175000,28,Porto
13335,T3,585000,147.50,Aveiro
13336,T1,125500,40,Porto
13337,T2,170000,55,Lisboa
13338,T4,2100000,311,Lisboa
13339,T0,205000,39,Faro
13340,T2,289900,86,Porto
13341,T4,357500,124,Setúbal
13342,T3,315000,125,Setúbal
13343,T2,237000,86,Setúbal
13344,T1,212000,77,Setúbal
13345,T1,255000,79,Coimbra
13346,T1,205000,50,Coimbra
13347,T4,950000,175,Aveiro
13348,T3,1395000,162,Lisboa
13349,T2,115000,69.75,Setúbal
13350,T0,299900,63,Lisboa
13351,T4,339500,192,Lisboa
13352,T2,250000,76.20,Porto
13353,T2,179900,88.30,Aveiro
13354,T3,119500,110,Santarém
13355,T3,490000,151,Porto
13356,T3,330000,137,Porto
13357,T2,310000,78.30,Porto
13358,T2,480000,105,Porto
13359,T2,205000,84,Porto
13360,T1,149500,39,Leiria
13361,T2,499000,122,Porto
13362,T3,299900,160,Braga
13363,T2,260000,114.90,Porto
13364,T2,388000,107.87,Setúbal
13365,T2,245000,76,Porto
13366,T3,162000,90,Porto
13367,T2,545000,97.58,Porto
13368,T2,245000,76,Porto
13369,T4,674000,150,Porto
13370,T1,240000,90,Porto
13371,T3,1250000,182,Porto
13372,T3,650000,128,Porto
13374,T3,400000,123.27,Porto
13375,T2,175000,74,Porto
13376,T2,139000,78,Porto
13377,T4,540000,129.50,Lisboa
13379,T4,350000,223,Apartamento para comprar: Viseu
13380,T2,212000,104,Braga
13381,T6,498000,184,Lisboa
13383,T2,265000,99,Porto
13384,T3,619000,147,Porto
13385,T1,185000,55,Faro
13386,T2,490000,137.50,Setúbal
13387,T3,750000,154,Setúbal
13388,T2,450000,99.40,Faro
13389,T3,456000,128.05,Porto
13390,T3,515000,114,Setúbal
13391,T2,350000,91,Aveiro
13392,T1,315000,77.10,Setúbal
13393,T3,2500000,186.18,Lisboa
13395,T2,405000,107.80,Lisboa
13396,T2,358000,88,Setúbal
13397,T2,320000,99.59,Lisboa
13398,T2,341000,94.11,Porto
13399,T3,1690000,287.80,Lisboa
13400,T3,575000,129.05,Faro
13401,T3,230000,118,Viseu
13402,T3,595000,132,Porto
13403,T2,269000,71,Lisboa
13404,T2,340000,144,Leiria
13405,T2,362500,98.92,Setúbal
13406,T2,225000,66.10,Lisboa
13407,T2,220000,75,Aveiro
13408,T3,630000,148.40,Aveiro
13409,T3,590000,128,Lisboa
13410,T3,249000,118,Porto
13411,T3,650000,123.82,Lisboa
13412,T2,318000,92.01,Porto
13413,T3,535000,132.70,Lisboa
13414,T2,400000,107.80,Lisboa
13415,T3,395000,105.28,Lisboa
13416,T4,442000,162.05,Faro
13417,T2,295000,84.09,Lisboa
13418,T3,447000,128.05,Porto
13419,T4,780000,253.69,Lisboa
13420,T4,270000,114.10,Porto
13421,T3,289000,180,Porto
13422,T3,245000,126,Setúbal
13423,T1,270000,63,Faro
13424,T4,480000,183,Aveiro
13425,T3,336000,150,Aveiro
13426,T4,445000,220,Lisboa
13428,T3,148000,186,Coimbra
13429,T4,229000,102,Porto
13430,T3,750000,166.55,Faro
13431,T3,380000,116,Setúbal
13432,T3,185000,87,Lisboa
13433,T1,185000,49,Porto
13435,T3,878000,187.47,Lisboa
13436,T4,890000,163.40,Porto
13437,T3,175000,120,Bragança
13438,T2,299000,45,Lisboa
13439,T3,590000,120,Lisboa
13440,T3,370000,112.89,Setúbal
13441,T2,575000,102,Lisboa
13442,T3,190000,89.82,Setúbal
13443,T3,530000,115.90,Porto
13444,T3,445000,130,Lisboa
13445,T2,900000,141,Lisboa
13446,T2,213000,84,Lisboa
13447,T2,480000,113,Ilha da Madeira
13448,T2,465000,117,Ilha da Madeira
13449,T2,505000,113,Ilha da Madeira
13450,T2,440000,117,Ilha da Madeira
13451,T2,199900,106,Porto
13452,T2,455000,117,Ilha da Madeira
13453,T2,205000,65.10,Porto
13455,T2,235000,102,Lisboa
13456,T2,Preçosobconsulta,90,Porto
13457,T2,780000,93.93,Lisboa
13458,T1,399000,44.24,Lisboa
13459,T3,399900,67,Lisboa
13460,T2,495000,108,Ilha da Madeira
13461,T2,250000,70,Porto
13462,T3,185000,100,Porto
13463,T3,215000,134.40,Porto
13464,T3,199900,105,Braga
13465,T3,235000,83,Faro
13466,T3,285000,113,Porto
13467,T1,273252,81,Faro
13468,T1,411180,137,Faro
13469,T1,409206,132,Faro
13470,T1,394632,128,Faro
13471,T1,398706,132,Faro
13472,T1,386232,128,Faro
13473,T1,394548,132,Faro
13474,T1,383460,128,Faro
13475,T3,195000,85,Porto
13476,T3,310000,119,Setúbal
13477,T3,299900,111,Porto
13478,T2,425041,85,Porto
13479,T3,662356,130,Porto
13480,T2,408512,90,Porto
13481,T2,410000,83,Lisboa
13482,T4,899000,167,Lisboa
13483,T2,315000,107,Ilha da Madeira
13484,T2,750000,108,Porto
13485,T2,275000,100,Porto
13486,T3,230000,63,Lisboa
13487,T2,440000,109,Porto
13488,T3,539000,127,Lisboa
13489,T3,340000,106.80,Porto
13490,T3,220000,113.06,Braga
13491,T0,260000,105,Braga
13492,T2,240000,135,Braga
13493,T3,235000,125.13,Braga
13494,T1,205000,66,Porto
13495,T2,228000,101,Porto
13496,T2,198000,84,Porto
13497,T3,159000,87,Lisboa
13498,T1,495000,47,Lisboa
13499,T5,425000,171,Setúbal
13500,T3,390000,85,Setúbal
13501,T4,850000,117,Lisboa
13502,T3,350000,101,Porto
13503,T3,389000,101,Porto
13504,T2,305000,82,Porto
13505,T3,475125,127,Porto
13506,T3,382000,101,Porto
13507,T2,285000,81,Porto
13508,T3,355000,101,Porto
13509,T3,376000,101,Porto
13510,T3,464625,127,Porto
13511,T3,467250,127,Porto
13512,T3,456750,127,Porto
13513,T3,456750,127,Porto
13514,T2,318000,83,Porto
13515,T2,320000,82,Porto
13516,T2,299000,82,Porto
13517,T2,313000,83,Porto
13518,T2,295000,80,Porto
13519,T2,305000,80,Porto
13520,T2,297000,82,Porto
13521,T2,325000,83,Porto
13522,T2,305000,83,Porto
13523,T2,310000,82,Porto
13524,T2,298000,83,Porto
13525,T2,315000,83,Porto
13526,T3,703000,136,Ilha da Madeira
13527,T3,650000,173,Ilha da Madeira
13528,T3,655000,173,Ilha da Madeira
13529,T4,1100000,181,Ilha da Madeira
13530,T3,635000,151,Ilha da Madeira
13531,T3,640000,133,Ilha da Madeira
13532,T4,1400000,343,Ilha da Madeira
13533,T2,260000,89,Ilha da Madeira
13534,T2,485000,141,Ilha da Madeira
13535,T2,980000,213,Ilha da Madeira
13536,T2,256000,96,Ilha da Madeira
13537,T2,258000,88,Ilha da Madeira
13538,T2,260000,96,Ilha da Madeira
13539,T2,258000,96,Ilha da Madeira
13540,T2,256000,88,Ilha da Madeira
13541,T2,256000,92,Ilha da Madeira
13542,T2,257000,95,Ilha da Madeira
13543,T2,258000,92,Ilha da Madeira
13544,T2,258000,95,Ilha da Madeira
13545,T2,257000,87,Ilha da Madeira
13546,T2,257000,92,Ilha da Madeira
13547,T4,815000,128.83,Lisboa
13548,T2,290000,109,Porto
13549,T2,297500,64.23,Lisboa
13550,T2,Preçosobconsulta,63,Setúbal
13552,T1,210000,66,Leiria
13553,T2,377000,67,Lisboa
13554,T3,420000,173,Porto
13555,T2,320000,75,Porto
13556,T1,415000,66.15,Lisboa
13557,T1,445000,68.25,Lisboa
13558,T1,120000,53,Coimbra
13559,T1,195000,44,Porto
13560,T1,690000,92,Lisboa
13561,T2,460000,101,Ilha da Madeira
13562,T1,390000,63,Ilha da Madeira
13563,T1,205000,44,Porto
13564,T3,240000,85,Lisboa
13565,T2,147000,105,Lisboa
13566,T2,360000,110,Ilha da Madeira
13567,T3,698000,117,Lisboa
13568,T2,150000,65,Setúbal
13569,T3,395000,96,Porto
13570,T2,310000,87,Aveiro
13571,T3,470000,138,Aveiro
13572,T3,338000,75,Lisboa
13573,T3,989000,132,Lisboa
13574,T6,675000,260,Porto
13575,T3,330000,167,Viana do Castelo
13576,T2,123000,76,Braga
13577,T3,448000,132,Porto
13578,T0,247500,51,Porto
13579,T0,230000,49,Porto
13580,T1,149000,35,Braga
13581,T5,570000,182,Porto
13582,T0,175000,330,Porto
13583,T3,279900,99,Setúbal
13584,T2,225000,100,Porto
13585,T3,299000,90,Porto
13586,T3,269000,75,Porto
13587,T2,217000,64,Porto
13588,T2,895000,145,Faro
13589,T2,197500,73.60,Setúbal
13590,T2,230000,74.11,Castelo Branco
13591,T2,300000,83,Aveiro
13592,T2,230000,74.11,Castelo Branco
13593,T2,300000,83,Aveiro
13594,T2,305000,83,Aveiro
13595,T2,365000,93,Aveiro
13596,T2,315000,83,Aveiro
13597,T3,365000,103,Aveiro
13598,T3,380000,103,Aveiro
13599,T2,320000,87,Aveiro
13600,T3,375000,103,Aveiro
13601,T3,315000,140,Setúbal
13602,T2,425000,79,Porto
13603,T2,375000,82.80,Lisboa
13605,T4,1095000,215,Porto
13607,T4,525000,255,Castelo Branco
13608,T2,285000,57,Lisboa
13609,T2,340000,110,Ilha da Madeira
13610,T3,410000,140,Ilha da Madeira
13611,T2,155000,95,Braga
13612,T4,259000,115,Porto
13613,T2,85000,67,Bragança
13614,T3,85000,94,Bragança
13615,T2,440000,128,Ilha da Madeira
13616,T2,290000,128,Porto
13617,T4,4300000,274.10,Lisboa
13619,T4,550000,115,Lisboa
13620,T0,150000,35.40,Porto
13621,T1,270000,65,Lisboa
13622,T0,230000,48,Porto
13623,T3,595000,40,Lisboa
13624,T1,130000,40,Setúbal
13625,T2,179000,67,Setúbal
13626,T2,340000,112,Setúbal
13628,T2,240000,39,Lisboa
13629,T1,165000,70,Porto
13630,T2,140000,83,Santarém
13631,T0,175000,26.60,Ilha da Madeira
13632,T1,360000,64.90,Ilha da Madeira
13633,T3,1200000,162,Lisboa
13634,T3,230000,59,Lisboa
13635,T1,670000,149.70,Lisboa
13636,T0,425000,80.83,Lisboa
13637,T3,640000,155,Porto
13638,T2,372000,74,Porto
13639,T1,287000,50,Porto
13640,T2,372000,74,Porto
13641,T1,287000,50,Porto
13643,T4,735000,125,Lisboa
13644,T2,290000,97,Porto
13645,T1,185500,50.63,Braga
13646,T1,185500,50.63,Braga
13647,T2,189800,65,Lisboa
13648,T2,265000,81,Setúbal
13649,T2,130000,85,Aveiro
13650,T1,430000,66.15,Lisboa
13651,T1,398000,66.15,Lisboa
13652,T2,590000,128.10,Lisboa
13653,T2,170000,61,Lisboa
13654,T3,170000,81.14,Setúbal
13655,T2,415000,108,Ilha da Madeira
13656,T3,335000,133,Porto
13657,T3,189000,110,Setúbal
13658,T2,325000,99,Lisboa
13659,T1,290000,68,Porto
13660,T0,230000,41,Porto
13661,T2,175000,106,Porto
13662,T3,160000,90,Braga
13663,T2,375000,112,Lisboa
13664,T2,230000,114,Santarém
13665,T2,299500,107.70,Porto
13666,T3,190000,126,Viana do Castelo
13667,T2,215000,107,Santarém
13668,T2,225000,114,Santarém
13669,T1,299000,100,Porto
13670,T2,215000,108,Santarém
13671,T2,230000,106,Santarém
13672,T3,280000,142,Santarém
13673,T2,200000,94,Santarém
13674,T2,695000,101.69,Ilha da Madeira
13675,T2,190000,72,Viana do Castelo
13676,T3,299000,72,Lisboa
13677,T1,325000,61.32,Ilha da Madeira
13678,T3,485000,108,Lisboa
13679,T1,206000,55.48,Braga
13680,T4,220000,100.85,Setúbal
13681,T2,219000,68,Lisboa
13682,T2,230000,10,Porto
13683,T1,739000,88.82,Lisboa
13684,T2,875000,102.90,Lisboa
13685,T1,575000,66.04,Lisboa
13686,T2,663000,98.74,Lisboa
13687,T1,573500,78.46,Lisboa
13688,T1,670000,68.21,Lisboa
13689,T1,561000,66.04,Lisboa
13690,T1,721000,88.52,Lisboa
13691,T1,608000,66.87,Lisboa
13692,T1,626500,67.32,Lisboa
13693,T1,589500,66.04,Lisboa
13694,T1,654000,68.21,Lisboa
13695,T1,757000,88.52,Lisboa
13696,T2,918000,102.90,Lisboa
13697,T2,896500,102.90,Lisboa
13698,T1,330000,46,Lisboa
13699,T1,158000,94,Lisboa
13701,T1,195000,52.60,Setúbal
13702,T2,217000,102,Porto
13703,T3,429000,134,Lisboa
13704,T3,124000,102,Santarém
13705,T3,435000,194.10,Braga
13707,T3,194000,121.50,Braga
13708,T3,149900,129,Leiria
13709,T3,175000,90,Faro
13710,T2,360000,118,Faro
13711,T2,225000,94,Ilha da Madeira
13712,T2,215000,52,Lisboa
13713,T2,285000,104.42,Porto
13714,T2,450000,85,Lisboa
13715,T0,299900,63,Lisboa
13716,T3,350000,146,Porto
13717,T2,175000,91,Lisboa
13718,T3,149000,47.80,Lisboa
13719,T1,295900,55,Lisboa
13720,T2,187500,61,Setúbal
13721,T2,280000,81,Leiria
13722,T2,319000,90,Faro
13723,T3,209000,91,Setúbal
13724,T3,299000,158,Faro
13725,T2,265000,105,Setúbal
13726,T3,265000,114,Faro
13734,T3,310000,123,Lisboa
13735,T3,799000,275,Lisboa
13736,T2,190000,60,Lisboa
13737,T3,459000,136,Porto
13738,T2,135000,84,Aveiro
13739,T2,865000,140,Lisboa
13740,T3,179000,150,Aveiro
13741,T2,595000,86,Porto
13742,T3,215000,107,Porto
13743,T3,205000,113,Coimbra
13744,T3,159000,111,Aveiro
13745,T1,988200,204.66,Lisboa
13746,T1,776050,97.58,Lisboa
13747,T1,765070,98.58,Lisboa
13748,T1,737620,105.51,Lisboa
13749,T2,1043100,144.20,Lisboa
13750,T2,1152900,144.41,Lisboa
13751,T3,300000,68,Porto
13752,T3,550000,130,Lisboa
13753,T2,375500,120,Porto
13754,T0,142000,39,Porto
13755,T2,224000,94,Braga
13756,T2,219000,125,Braga
13757,T1,209000,78,Braga
13759,T2,695000,110,Lisboa
13760,T2,85000,69,Évora
13761,T3,2500000,162,Lisboa
13762,T2,334000,112,Faro
13763,T2,267000,166,Lisboa
13764,T1,230000,57,Faro
13766,T3,198000,103,Setúbal
13767,T3,170000,115,Braga
13770,T1,410000,70,Lisboa
13771,T4,820000,245,Porto
13773,T3,2400000,143,Faro
13774,T2,187500,49,Setúbal
13775,T3,425000,115,Setúbal
13776,T3,290000,93,Lisboa
13777,T1,245000,47.80,Faro
13778,T3,550000,99,Lisboa
13780,T3,190000,126,Viana do Castelo
13781,T2,190000,72,Viana do Castelo
13782,T1,173000,60.92,Faro
13783,T1,230000,65,Porto
13784,T1,235000,65,Porto
13785,T4,535000,208,Porto
13786,T2,197500,93.96,Lisboa
13787,T2,540000,73.99,Lisboa
13788,T2,215000,73,Lisboa
13789,T1,155000,41,Faro
13790,T1,135000,47,Lisboa
13791,T2,670000,86,Porto
13792,T3,555000,105,Lisboa
13793,T2,299000,100,Faro
13794,T3,535000,180,Lisboa
13795,T2,265375,93,Faro
13796,T1,225000,52,Faro
13797,T2,136000,69,Santarém
13798,T2,120000,78,Santarém
13799,T3,335000,115,Setúbal
13800,T2,320000,96,Setúbal
13801,T3,350000,80,Porto
13802,T2,149000,77,Setúbal
13803,T2,188500,67.90,Faro
13804,T2,335000,109,Porto
13805,T2,300000,109,Porto
13807,T2,370000,70.18,Lisboa
13808,T4,650000,224,Porto
13809,T1,510000,110,Lisboa
13810,T2,215000,70,Lisboa
13811,T2,180000,85,Aveiro
13812,T2,19900,48,Castelo Branco
13813,T3,349000,95,Lisboa
13814,T4,555000,96.50,Porto
13815,T3,215000,73,Lisboa
13817,T2,374500,150,Porto
13818,T3,175000,96,Santarém
13819,T3,325000,110,Braga
13820,T3,1900000,136.88,Lisboa
13821,T3,2050000,161.50,Lisboa
13822,T4,3400000,244.05,Lisboa
13823,T3,2100000,161.50,Lisboa
13824,T3,320000,117.60,Setúbal
13825,T3,330000,117.60,Setúbal
13826,T4,310000,156,Faro
13827,T1,385000,51,Porto
13829,T1,390000,51,Porto
13831,T1,395000,51,Porto
13832,T2,900000,98,Porto
13833,T4,394000,94.50,Lisboa
13834,T3,310000,107,Faro
13835,T3,128000,103,Santarém
13836,T3,650000,298,Ilha da Madeira
13837,T1,244000,36,Lisboa
13838,T1,259000,52,Lisboa
13839,T2,260000,91,Setúbal
13840,T3,740000,149,Porto
13841,T2,410000,90.52,Lisboa
13842,T2,273252,81,Faro
13843,T1,198000,55,Lisboa
13844,T2,128000,58,Faro
13845,T1,315000,53.37,Lisboa
13846,T3,125000,125,Viana do Castelo
13847,T3,430000,132,Setúbal
13848,T3,480000,133,Setúbal
13849,T3,360000,101,Porto
13850,T3,365000,101,Porto
13851,T4,142500,87,Lisboa
13852,T3,370000,101,Porto
13853,T2,300000,81,Porto
13854,T2,256000,80,Porto
13855,T2,260000,81,Porto
13856,T2,278000,80,Porto
13857,T2,325000,83,Porto
13858,T2,277000,81,Porto
13859,T3,325000,130,Lisboa
13860,T1,300000,60,Porto
13861,T2,225000,100,Porto
13862,T3,545000,125,Faro
13863,T2,290000,146,Faro
13864,T2,340000,65,Lisboa
13866,T3,268000,96,Lisboa
13867,T2,187500,62,Setúbal
13868,T2,268000,143,Lisboa
13869,T3,599000,135,Porto
13870,T3,430000,110,Faro
13871,T2,307230,102,Faro
13872,T3,350000,118,Lisboa
13873,T1,265000,50,Lisboa
13874,T2,325000,70,Lisboa
13875,T1,235000,45,Lisboa
13876,T1,237500,45,Lisboa
13878,T2,590000,120,Porto
13879,T3,300000,97,Leiria
13881,T1,272800,38,Lisboa
13882,T3,186000,107,Porto
13883,T2,278000,103,Faro
13884,T1,233500,53,Porto
13885,T3,289000,72,Lisboa
13886,T1,470000,63,Aveiro
13887,T1,345000,91,Faro
13888,T2,280000,72,Leiria
13889,T1,385000,51,Porto
13890,T2,395000,85,Lisboa
13891,T4,517125,147,Porto
13892,T3,456750,127,Porto
13893,T3,467250,127,Porto
13894,T3,160000,90,Santarém
13895,T2,429900,113.15,Setúbal
13896,T1,229000,60,Porto
13897,T1,147500,66.60,Coimbra
13898,T2,295428,103,Faro
13899,T2,190000,62,Viana do Castelo
13900,T2,187500,62,Setúbal
13901,T5,990000,269,Porto
13902,T2,240000,72,Faro
13905,T2,199000,70,Porto
13906,T2,169900,121,Viana do Castelo
13907,T4,335000,222,Leiria
13908,T2,275000,110,Ilha da Madeira
13909,T1,299000,38,Porto
13910,T1,360000,66,Porto
13912,T2,330000,74,Faro
13914,T3,394548,132,Faro
13915,T4,450000,140.58,Faro
13916,T2,139900,74,Setúbal
13917,T2,120000,100.80,Santarém
13918,T1,225000,53,Porto
13919,T3,386232,132,Faro
13920,T1,225000,64,Porto
13921,T2,300000,68,Porto
13922,T2,305000,68,Porto
13923,T2,130000,77.70,Faro
13924,T2,395000,73.20,Leiria
13925,T2,195000,63,Lisboa
13926,T3,165000,89,Setúbal
13927,T2,215000,63,Lisboa
13928,T3,199000,94,Setúbal
13929,T1,299000,45.57,Lisboa
13930,T4,1260000,179.09,Lisboa
13940,T3,580000,120,Porto
13941,T2,440000,105,Porto
13942,T1,115000,152,Lisboa
13943,T3,175000,130,Porto
13944,T3,180000,105,Viana do Castelo
13945,T3,360000,105,Porto
13946,T3,192000,148,Santarém
13947,T3,399000,121,Porto
13948,T3,740000,120,Porto
13949,T3,740000,119,Porto
13950,T3,375144,128,Faro
13951,T2,250000,83,Faro
13952,T3,225000,123.60,Coimbra
13953,T1,320000,86,Porto
13954,T2,110000,82.62,Porto
13955,T3,465000,98,Porto
13956,T2,259800,70,Lisboa
13957,T5,800000,127,Lisboa
13958,T2,Preçosobconsulta,63,Lisboa
13959,T3,115000,90,Porto
13960,T3,285000,142,Porto
13961,T1,150000,48,Lisboa
13962,T3,155000,107.15,Faro
13963,T5,800000,127,Lisboa
13964,T2,390000,37,Lisboa
13965,T1,250000,94.87,Braga
13966,T1,208000,67.11,Braga
13967,T2,195000,67,Lisboa
13968,T2,980000,213.05,Ilha da Madeira
13969,T3,230000,73,Lisboa
13970,T2,259800,70,Lisboa
13971,T1,375000,48,Lisboa
13972,T3,389000,96,Lisboa
13973,T2,165900,86,Porto
13974,T2,220000,108,Santarém
13975,T3,264400,137,Viana do Castelo
13976,T1,245582,79.22,Porto
13977,T2,292500,95.65,Porto
13978,T2,295000,99.01,Porto
13979,T3,139000,89,Coimbra
13980,T2,330000,85,Faro
13981,T3,135000,100,Viana do Castelo
13982,T2,349900,65,Lisboa
13983,T3,394000,101.70,Lisboa
13984,T1,185000,128,Santarém
13985,T2,190000,88,Ilha de São Miguel
13986,T3,595000,135,Viana do Castelo
13987,T2,240000,115.25,Porto
13988,T3,360000,112,Porto
13989,T2,200000,80,Lisboa
13990,T1,125000,55,Porto
13991,T3,199900,103,Leiria
13992,T3,310000,112,Setúbal
13993,T2,180500,98.42,Santarém
13994,T6,1590000,250,Lisboa
13995,T1,260000,64,Porto
13996,T1,270000,64,Porto
13997,T1,250000,64,Porto
13998,T1,175000,55.47,Faro
13999,T3,210000,102,Braga
14000,T2,120000,86,Aveiro
14001,T2,399000,60,Lisboa
14002,T3,159000,106,Braga
14003,T2,215000,90.20,Lisboa
14005,T1,197500,63,Aveiro
14006,T1,220000,59,Porto
14007,T1,185000,57,Aveiro
14008,T2,400000,154,Ilha da Madeira
14009,T2,460000,126,Ilha da Madeira
14010,T3,299000,90,Porto
14011,T2,199000,119,Setúbal
14012,T1,299900,63,Lisboa
14013,T1,225000,86,Porto
14014,T4,220000,97,Setúbal
14015,T2,160000,82,Lisboa
14016,T3,370000,67,Lisboa
14017,T2,198000,97.50,Porto
14019,T3,180000,120,Porto
14020,T1,185000,51,Porto
14021,T2,185000,46,Lisboa
14022,T1,395000,57,Lisboa
14023,T2,726000,117,Lisboa
14025,T1,229000,40.16,Faro
14026,T3,1200000,155.62,Faro
14027,T3,165000,87,Setúbal
14028,T2,255000,88,Setúbal
14029,T3,450000,80,Lisboa
14030,T2,650000,131,Porto
14031,T3,395000,123,Porto
14032,T3,299000,91.21,Lisboa
14033,T2,175000,68.60,Lisboa
14036,T2,320000,68.60,Porto
14037,T1,315000,40,Lisboa
14038,T4,275000,170,Viana do Castelo
14039,T3,530450,136,Porto
14040,T1,329600,88,Porto
14041,T3,399000,153,Porto
14042,T4,395000,166,Porto
14043,T2,295000,83,Setúbal
14044,T3,225000,80,Lisboa
14045,T2,145000,99,Aveiro
14046,T2,170000,91.12,Braga
14047,T3,138500,80,Viana do Castelo
14048,T0,291000,94,Porto
14050,T3,299000,90.30,Porto
14051,T2,299900,54,Lisboa
14052,T2,510000,78,Faro
14053,T5,371525,105,Aveiro
14054,T2,153000,64,Lisboa
14055,T3,189900,132,Braga
14056,T2,299900,54,Lisboa
14057,T2,299900,51,Lisboa
14058,T2,350000,81.60,Faro
14059,T1,185000,55,Aveiro
14060,T5,1500000,220,Lisboa
14061,T3,176000,87.68,Setúbal
14062,T1,360000,49.96,Lisboa
14064,T2,200000,68,Lisboa
14065,T0,428000,63.10,Lisboa
14066,T0,321000,38.70,Lisboa
14067,T1,460100,52,Lisboa
14068,T1,260000,41.25,Lisboa
14069,T2,360000,61.43,Lisboa
14070,T1,130000,56,Porto
14071,T5,2250000,347.30,Porto
14072,T3,460000,172.50,Viana do Castelo
14073,T2,1100000,109.10,Lisboa
14075,T3,590000,125,Lisboa
14076,T3,590000,101,Lisboa
14077,T3,590000,129,Lisboa
14078,T2,495000,84,Lisboa
14079,T2,495000,81,Lisboa
14080,T2,495000,97,Lisboa
14081,T2,330000,90,Lisboa
14082,T3,650000,252,Lisboa
14083,T3,650000,231,Lisboa
14084,T1,425705,78,Lisboa
14085,T3,230000,110,Setúbal
14086,T2,495000,101,Lisboa
14087,T3,299000,90,Porto
14088,T2,400000,101.75,Évora
14089,T3,485000,98,Porto
14090,T3,465000,98,Porto
14091,T2,200000,82,Lisboa
14092,T2,490000,74,Leiria
14093,T3,380000,100,Porto
14094,T3,636500,148,Lisboa
14095,T3,606500,131,Lisboa
14096,T3,636500,148,Lisboa
14097,T3,606500,131,Lisboa
14098,T2,591000,101,Lisboa
14099,T3,570000,104,Lisboa
14100,T3,570000,103,Lisboa
14101,T2,1100000,99.43,Lisboa
14102,T2,272500,65,Setúbal
14103,T2,429900,63,Lisboa
14104,T3,210000,95,Coimbra
14105,T2,1100000,107.85,Lisboa
14106,T2,1100000,108.22,Lisboa
14107,T2,1100000,103.62,Lisboa
14108,T2,1100000,105.03,Lisboa
14109,T2,27000,123,Beja
14110,T0,428000,75.20,Lisboa
14111,T2,299000,79,Faro
14112,T2,429900,51,Lisboa
14113,T4,345000,78,Setúbal
14114,T2,285000,55,Lisboa
14115,T4,297000,133,Viana do Castelo
14116,T1,350000,66,Porto
14117,T2,350000,112,Leiria
14118,T2,880000,128.76,Lisboa
14119,T3,130000,140,Viana do Castelo
14120,T2,307000,133,Viana do Castelo
14121,T3,215000,122,Setúbal
14122,T1,300000,60,Porto
14123,T1,325000,55,Porto
14125,T3,350000,142,Porto
14126,T3,404500,317,Porto
14127,T2,167000,66,Setúbal
14128,T2,380000,57,Lisboa
14129,T3,350000,128,Braga
14130,T3,260000,117,Viana do Castelo
14131,T2,350000,144,Viana do Castelo
14132,T1,157500,61,Viana do Castelo
14133,T2,280000,155,Lisboa
14134,T1,125000,40,Setúbal
14135,T2,235000,68,Lisboa
14136,T2,450000,71.22,Lisboa
14137,T0,280000,34,Faro
14138,T1,280000,60,Porto
14139,T2,200000,82,Lisboa
14140,T2,265000,65,Porto
14141,T3,200000,82,Lisboa
14142,T2,200000,82,Lisboa
14143,T0,480000,135,Lisboa
